"id","age","workclass","rating","education","edu","family_status","occupation","relationship","origin","gender","gain","loss","hours_weekly","country","income"
1081,57," Private",165695," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," ?","high"
1082,49," Private",34545," Some-college",10,2," Exec-managerial"," Husband",5,2,0,1890,40," United-States","high"
1084,41," Private",166662," Prof-school",15,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
1089,62," Private",69867," Assoc-voc",11,2," Prof-specialty"," Husband",5,2,7297,0,50," United-States","high"
1091,49," State-gov",55938," Bachelors",13,2," Adm-clerical"," Husband",5,2,0,0,40," United-States","high"
1110,26," Private",184872," Bachelors",13,2," Exec-managerial"," Wife",5,1,0,0,55," United-States","high"
1121,41," Private",237452," Bachelors",13,2," Prof-specialty"," Wife",5,1,0,0,15," Cuba","high"
1123,35," Self-emp-inc",79586," Masters",14,2," Prof-specialty"," Husband",2,2,0,0,40," India","high"
1124,50," Local-gov",139347," Masters",14,2," Prof-specialty"," Wife",5,1,0,0,40," ?","high"
1127,37," Local-gov",269323," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1140,31," Private",340917," HS-grad",9,3," Craft-repair"," Unmarried",5,2,14343,0,40," United-States","high"
1150,35," Private",210945," HS-grad",9,2," Tech-support"," Husband",5,2,7297,0,38," United-States","high"
1153,39," Private",153976," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,52," United-States","high"
1162,49," Private",245305," 10th",6,2," Transport-moving"," Husband",3,2,0,0,42," United-States","high"
1163,42," Private",118494," Some-college",10,2," Prof-specialty"," Husband",5,2,0,0,44," United-States","high"
1165,73," Private",26248," 7th-8th",4,2," Sales"," Husband",5,2,0,0,30," United-States","high"
1166,42," Private",416506," Assoc-acdm",12,3," Tech-support"," Not-in-family",5,2,14083,0,36," United-States","high"
1167,49," Private",193047," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,45," United-States","high"
1173,59," Self-emp-not-inc",81107," Some-college",10,2," Sales"," Wife",5,1,0,0,80," United-States","high"
1177,46," Local-gov",99971," HS-grad",9,2," Protective-serv"," Husband",5,2,0,0,56," United-States","high"
1179,43," Federal-gov",287008," Masters",14,2," Protective-serv"," Husband",5,2,0,0,35," United-States","high"
1182,56," Private",179781," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1187,50," Private",339954," Assoc-voc",11,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
1203,34," Local-gov",169708," Bachelors",13,2," Prof-specialty"," Wife",5,1,0,0,40," United-States","high"
1227,39," Private",204158," Some-college",10,2," Sales"," Husband",5,2,5177,0,60," United-States","high"
1229,42," Local-gov",195124," 11th",7,1," Sales"," Unmarried",5,2,7429,0,50," Puerto-Rico","high"
1238,55," Private",153484," Masters",14,2," Exec-managerial"," Husband",5,2,0,1980,50," United-States","high"
1245,36," State-gov",747719," Prof-school",15,2," Prof-specialty"," Wife",5,1,15023,0,50," United-States","high"
1248,46," Private",358533," Some-college",10,2," Protective-serv"," Husband",3,2,0,0,40," United-States","high"
1252,45," Private",252242," Doctorate",16,1," Sales"," Not-in-family",5,2,99998,0,55," United-States","high"
1263,36," Private",101192," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
1266,37," Private",269323," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,55," United-States","high"
1267,57," Self-emp-inc",61885," HS-grad",9,2," Prof-specialty"," Husband",3,2,0,0,60," United-States","high"
1278,57," Self-emp-inc",257200," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1283,32," Self-emp-not-inc",37232," Prof-school",15,2," Prof-specialty"," Husband",5,2,7687,0,45," United-States","high"
1289,40," Private",63503," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1294,40," Federal-gov",199303," Assoc-acdm",12,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
1303,43," Private",180096," Assoc-voc",11,2," Craft-repair"," Husband",5,2,0,0,50," United-States","high"
1307,33," Private",154227," Some-college",10,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","high"
1315,27," Private",106562," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,50," United-States","high"
1323,25," Private",242700," Some-college",10,3," Transport-moving"," Not-in-family",5,2,10519,0,50," United-States","high"
1330,58," Private",104613," Assoc-acdm",12,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
1333,48," ?",184513," Bachelors",13,2," ?"," Husband",5,2,0,0,80," United-States","high"
1338,43," ?",116632," Some-college",10,2," ?"," Husband",5,2,0,0,45," United-States","high"
1345,45," Private",241350," Assoc-acdm",12,2," Craft-repair"," Husband",5,2,0,0,45," United-States","high"
1349,48," State-gov",224752," HS-grad",9,2," Adm-clerical"," Wife",5,1,0,0,40," United-States","high"
1350,35," Private",194668," Prof-school",15,3," Prof-specialty"," Not-in-family",5,2,99998,0,45," United-States","high"
1352,49," Private",380922," Masters",14,2," Exec-managerial"," Husband",5,2,15023,0,80," United-States","high"
1353,47," Private",168262," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,60," United-States","high"
1359,36," Private",104858," Some-college",10,2," Farming-fishing"," Husband",5,2,0,0,56," United-States","high"
1362,54," Self-emp-inc",357596," Bachelors",13,2," Exec-managerial"," Husband",5,2,7297,0,55," United-States","high"
1366,61," Self-emp-inc",113544," Masters",14,2," Sales"," Husband",5,2,0,0,40," United-States","high"
1381,71," Private",182395," Bachelors",13,3," Craft-repair"," Not-in-family",5,2,11677,0,45," United-States","high"
1386,48," Private",138970," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,45," United-States","high"
1395,36," Private",178815," Bachelors",13,3," Exec-managerial"," Not-in-family",5,2,8613,0,40," United-States","high"
1396,44," Federal-gov",344060," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
1401,67," Self-emp-inc",76860," HS-grad",9,2," Exec-managerial"," Husband",2,2,0,0,40," United-States","high"
1403,32," Private",159442," Prof-school",15,3," Sales"," Not-in-family",5,1,13549,0,50," United-States","high"
1405,25," Private",264012," Bachelors",13,2," Adm-clerical"," Husband",5,2,0,0,45," United-States","high"
1413,52," Local-gov",182856," Masters",14,3," Prof-specialty"," Not-in-family",5,2,10519,0,45," United-States","high"
1432,45," Private",77085," Bachelors",13,2," Craft-repair"," Husband",2,2,0,0,40," Japan","high"
1435,41," Self-emp-inc",214247," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,2418,60," United-States","high"
1438,52," Local-gov",238959," Masters",14,3," Prof-specialty"," Not-in-family",5,2,0,0,32," United-States","high"
1447,47," Local-gov",166863," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1466,46," Private",203067," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
1480,45," Private",154430," Bachelors",13,5," Prof-specialty"," Not-in-family",5,1,10519,0,50," United-States","high"
1481,77," Self-emp-inc",84979," Doctorate",16,2," Farming-fishing"," Husband",5,2,20050,0,40," United-States","high"
1485,36," Private",63509," Assoc-acdm",12,2," Prof-specialty"," Husband",5,2,0,0,48," United-States","high"
1495,34," State-gov",137900," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,48," United-States","high"
1497,55," Private",248841," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,45," United-States","high"
1501,52," Private",279344," Masters",14,2," Exec-managerial"," Wife",5,1,15023,0,60," United-States","high"
1502,36," Private",188069," Some-college",10,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
1504,53," Private",88842," HS-grad",9,2," Exec-managerial"," Husband",5,2,99998,0,40," United-States","high"
1507,43," Private",331894," Some-college",10,2," Transport-moving"," Husband",5,2,0,0,60," United-States","high"
1508,36," Private",189404," Bachelors",13,2," Sales"," Husband",5,2,0,1980,35," United-States","high"
1514,31," Self-emp-not-inc",252752," HS-grad",9,2," Other-service"," Wife",5,1,0,2418,40," United-States","high"
1515,39," Self-emp-inc",128715," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,45," United-States","high"
1518,50," Self-emp-not-inc",165219," Prof-school",15,2," Prof-specialty"," Wife",5,1,0,0,35," United-States","high"
1519,43," Private",142444," Some-college",10,1," Sales"," Unmarried",5,1,0,0,55," United-States","high"
1523,52," Self-emp-inc",132178," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
1524,40," Private",200766," HS-grad",9,3," Machine-op-inspct"," Not-in-family",3,2,14343,0,40," United-States","high"
1538,34," Private",127651," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,45," United-States","high"
1550,36," Private",186934," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","high"
1554,49," Local-gov",149210," Bachelors",13,2," Protective-serv"," Husband",3,2,15023,0,40," United-States","high"
1557,41," Self-emp-inc",177905," Bachelors",13,2," Exec-managerial"," Husband",5,2,7687,0,70," United-States","high"
1563,35," Private",179668," Some-college",10,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
1570,32," Self-emp-inc",275094," Bachelors",13,2," Sales"," Husband",5,2,7687,0,55," Mexico","high"
1574,30," Self-emp-not-inc",115932," HS-grad",9,3," Craft-repair"," Not-in-family",5,2,99998,0,50," United-States","high"
1576,57," Private",73411," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,40," United-States","high"
1587,45," Private",266860," Masters",14,2," Exec-managerial"," Husband",5,2,15023,0,50," United-States","high"
1596,41," Self-emp-not-inc",144002," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,60," United-States","high"
1598,38," Federal-gov",207066," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,42," United-States","high"
1599,34," Private",384150," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1601,67," Private",288371," HS-grad",9,2," Sales"," Husband",5,2,0,0,40," Canada","high"
1602,29," Private",162551," Masters",14,2," Prof-specialty"," Wife",2,1,0,0,40," Hong","high"
1605,64," Private",60940," HS-grad",9,5," Sales"," Not-in-family",5,1,8613,0,50," France","high"
1618,46," Private",337050," Masters",14,2," Exec-managerial"," Husband",5,2,0,1980,45," United-States","high"
1621,44," Local-gov",339346," Masters",14,3," Exec-managerial"," Not-in-family",5,1,10519,0,60," United-States","high"
1636,59," Self-emp-not-inc",188003," Bachelors",13,5," Prof-specialty"," Not-in-family",5,1,0,0,50," United-States","high"
1637,50," Local-gov",163576," Masters",14,3," Prof-specialty"," Not-in-family",5,1,0,0,50," United-States","high"
1658,32," Self-emp-not-inc",129497," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,55," United-States","high"
1673,32," Self-emp-inc",233727," Bachelors",13,2," Sales"," Husband",5,2,7687,0,60," United-States","high"
1676,56," Private",182062," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,48," United-States","high"
1684,51," Private",172046," Masters",14,2," Exec-managerial"," Husband",5,2,0,1980,50," United-States","high"
1686,53," ?",118058," HS-grad",9,2," ?"," Husband",5,2,0,0,40," United-States","high"
1690,50," Local-gov",259377," Masters",14,2," Prof-specialty"," Wife",5,1,15023,0,40," United-States","high"
1693,51," Local-gov",133050," Some-college",10,2," Exec-managerial"," Husband",3,2,0,0,40," United-States","high"
1695,71," ?",144872," Some-college",10,2," ?"," Husband",5,2,6513,0,40," United-States","high"
1697,31," Private",381153," 10th",6,2," Tech-support"," Husband",5,2,0,0,40," United-States","high"
1698,36," Private",185099," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,70," United-States","high"
1699,37," Private",109133," Masters",14,4," Exec-managerial"," Not-in-family",5,2,27827,0,60," Iran","high"
1710,34," Private",202046," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,35," United-States","high"
1713,62," Local-gov",140851," HS-grad",9,2," Other-service"," Husband",5,2,0,0,40," United-States","high"
1728,33," Private",149726," HS-grad",9,2," Sales"," Husband",5,2,0,0,40," United-States","high"
1732,56," Self-emp-inc",75214," Prof-school",15,2," Prof-specialty"," Husband",5,2,0,0,32," United-States","high"
1735,71," ?",365996," HS-grad",9,5," ?"," Unmarried",5,1,6611,0,42," United-States","high"
1738,50," Local-gov",125417," Prof-school",15,3," Exec-managerial"," Not-in-family",3,1,0,0,52," United-States","high"
1755,38," Private",159179," Some-college",10,2," Exec-managerial"," Husband",5,2,0,1905,50," United-States","high"
1761,37," Private",184456," Bachelors",13,2," Sales"," Husband",5,2,0,0,40," United-States","high"
1767,41," Local-gov",120277," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,35," United-States","high"
1779,58," Private",100313," Some-college",10,2," Protective-serv"," Husband",5,2,0,1905,40," United-States","high"
1780,44," Private",203761," Bachelors",13,3," Prof-specialty"," Own-child",5,2,10519,0,40," United-States","high"
1793,33," Self-emp-not-inc",234976," Bachelors",13,2," Sales"," Wife",5,1,0,0,40," United-States","high"
1806,32," Private",360689," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,40," United-States","high"
1809,27," Private",131310," HS-grad",9,2," Other-service"," Wife",5,1,0,0,40," United-States","high"
1810,50," Private",125417," Bachelors",13,2," Exec-managerial"," Husband",5,2,7297,0,65," United-States","high"
1816,59," State-gov",136819," Masters",14,2," Prof-specialty"," Husband",5,2,0,0,8," United-States","high"
1819,38," Local-gov",201410," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","high"
1820,35," Private",36214," Bachelors",13,2," Exec-managerial"," Husband",5,2,4385,0,47," United-States","high"
1823,54," Self-emp-not-inc",399705," Some-college",10,2," Sales"," Husband",5,2,0,0,55," United-States","high"
1830,44," Local-gov",177240," Prof-school",15,3," Prof-specialty"," Not-in-family",5,2,10519,0,40," United-States","high"
1841,50," Self-emp-not-inc",27539," Some-college",10,2," Farming-fishing"," Husband",5,2,7687,0,40," United-States","high"
1854,50," Private",183173," HS-grad",9,2," Prof-specialty"," Husband",5,2,99998,0,40," United-States","high"
1855,35," Private",160120," Bachelors",13,2," Adm-clerical"," Husband",2,2,0,0,40," Philippines","high"
1858,55," Private",201232," Masters",14,2," Exec-managerial"," Husband",5,2,0,0,55," United-States","high"
1866,65," Self-emp-inc",66360," 11th",7,2," Exec-managerial"," Husband",5,2,6417,0,35," United-States","high"
1876,35," Federal-gov",226916," Bachelors",13,5," Adm-clerical"," Not-in-family",5,2,0,0,40," United-States","high"
1883,53," Private",277471," Assoc-voc",11,2," Tech-support"," Husband",5,2,0,0,40," United-States","high"
1896,45," Private",277434," Assoc-acdm",12,5," Tech-support"," Unmarried",5,2,0,0,40," United-States","high"
1898,33," Private",118941," Bachelors",13,2," Exec-managerial"," Wife",5,1,0,0,32," United-States","high"
1903,43," Private",233130," Bachelors",13,1," Sales"," Not-in-family",5,2,0,0,40," United-States","high"
1907,31," Private",111883," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,50," United-States","high"
1916,46," State-gov",30219," Some-college",10,2," Exec-managerial"," Husband",5,2,7687,0,38," United-States","high"
1919,29," State-gov",356089," Bachelors",13,2," Exec-managerial"," Husband",5,2,7687,0,40," United-States","high"
1927,42," Private",109912," Some-college",10,3," Tech-support"," Not-in-family",5,1,0,0,40," United-States","high"
1935,32," Private",154120," HS-grad",9,2," Transport-moving"," Husband",5,2,7297,0,40," United-States","high"
1937,62," Private",109190," Bachelors",13,2," Exec-managerial"," Husband",5,2,15023,0,40," United-States","high"
1939,51," Self-emp-inc",183173," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,70," United-States","high"
